Frame,Lat,Lon,Altitude_m,Yaw_deg,Pitch_deg,Roll_deg
11002,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11003,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11004,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11005,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11006,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11007,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11008,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11009,28.7504123,77.113218,8.05,136.62,-3.77,-1.9
11010,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11011,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11012,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11013,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11014,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11015,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11016,28.7504122,77.1132171,8.04,136.56,-2.52,-2.27
11017,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11018,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11019,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11020,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11021,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11022,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11023,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11024,28.750412,77.1132165,8.06,136.48,-0.85,-2.33
11025,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11026,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11027,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11028,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11029,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11030,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11031,28.7504118,77.1132163,8.08,136.53,-0.05,-2.16
11032,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11033,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11034,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11035,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11036,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11037,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11038,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11039,28.7504116,77.1132161,8.13,136.56,1.63,-1.45
11040,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11041,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11042,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11043,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11044,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11045,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11046,28.7504117,77.1132159,8.19,136.64,4.94,-0.96
11047,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11048,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11049,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11050,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11051,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11052,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11053,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11054,28.7504122,77.1132154,8.23,136.75,8.11,0.12
11055,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11056,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11057,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11058,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11059,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11060,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11061,28.7504133,77.1132141,8.25,136.81,8.69,0.7
11062,28.750415,77.113212,8.26,136.7,9.13,0.06
11063,28.750415,77.113212,8.26,136.7,9.13,0.06
11064,28.750415,77.113212,8.26,136.7,9.13,0.06
11065,28.750415,77.113212,8.26,136.7,9.13,0.06
11066,28.750415,77.113212,8.26,136.7,9.13,0.06
11067,28.750415,77.113212,8.26,136.7,9.13,0.06
11068,28.750415,77.113212,8.26,136.7,9.13,0.06
11069,28.750415,77.113212,8.26,136.7,9.13,0.06
11070,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11071,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11072,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11073,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11074,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11075,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11076,28.7504172,77.1132091,8.3,136.58,9.45,-0.58
11077,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11078,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11079,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11080,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11081,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11082,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11083,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11084,28.7504199,77.1132056,8.33,136.5,9.75,-0.73
11085,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11086,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11087,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11088,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11089,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11090,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11091,28.7504232,77.1132015,8.37,136.52,10.04,-0.95
11092,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11093,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11094,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11095,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11096,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11097,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11098,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11099,28.7504272,77.1131969,8.41,136.53,10.12,-0.18
11100,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11101,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11102,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11103,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11104,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11105,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11106,28.7504312,77.1131917,8.47,136.24,3.72,5.84
11107,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11108,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11109,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11110,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11111,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11112,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11113,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11114,28.7504351,77.1131857,8.52,135.89,0.19,9.13
11115,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11116,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11117,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11118,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11119,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11120,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11121,28.7504379,77.1131797,8.57,136.18,-0.37,8.67
11122,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11123,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11124,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11125,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11126,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11127,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11128,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11129,28.7504398,77.1131732,8.65,136.85,-0.6,6.54
11130,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11131,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11132,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11133,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11134,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11135,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11136,28.7504413,77.1131664,8.69,136.88,-1.02,6.42
11137,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11138,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11139,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11140,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11141,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11142,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11143,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11144,28.7504423,77.1131595,8.69,136.91,-0.34,5.7
11145,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11146,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11147,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11148,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11149,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11150,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11151,28.7504428,77.1131524,8.66,137.69,0.15,5.34
11152,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11153,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11154,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11155,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11156,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11157,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11158,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11159,28.7504429,77.1131455,8.62,138.29,2.07,4.12
11160,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11161,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11162,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11163,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11164,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11165,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11166,28.7504429,77.1131382,8.58,138.6,5.62,1.45
11167,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11168,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11169,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11170,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11171,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11172,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11173,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11174,28.7504434,77.1131304,8.52,138.82,7.32,0.82
11175,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11176,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11177,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11178,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11179,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11180,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11181,28.7504443,77.1131225,8.48,138.45,8.23,0.32
11182,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11183,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11184,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11185,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11186,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11187,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11188,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11189,28.7504459,77.113114,8.46,138.28,9.11,-1.21
11190,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11191,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11192,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11193,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11194,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11195,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11196,28.7504482,77.1131055,8.47,138.25,8.58,-3.12
11197,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11198,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11199,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11200,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11201,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11202,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11203,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11204,28.7504511,77.1130971,8.5,137.85,2.89,-4.74
11205,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11206,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11207,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11208,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11209,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11210,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11211,28.7504546,77.1130893,8.52,137.09,0.57,-6.69
11212,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11213,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11214,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11215,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11216,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11217,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11218,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11219,28.7504582,77.1130823,8.55,136.12,1.71,-7.16
11220,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11221,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11222,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11223,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11224,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11225,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11226,28.7504622,77.113076,8.62,136.05,1.01,-2.75
11227,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11228,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11229,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11230,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11231,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11232,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11233,28.7504659,77.1130702,8.68,135.91,-0.92,5.13
11234,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11235,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11236,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11237,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11238,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11239,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11240,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11241,28.750469,77.1130642,8.73,135.62,-2.74,6.77
11242,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11243,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11244,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11245,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11246,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11247,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11248,28.7504715,77.1130581,8.76,135.95,-5.28,3.12
11249,28.7504715,77.1130581,8.76,136.29,-4.3,0.86
11250,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11251,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11252,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11253,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11254,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11255,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11256,28.750473,77.1130523,8.75,136.29,-4.3,0.86
11257,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11258,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11259,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11260,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11261,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11262,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11263,28.7504742,77.113047,8.7,136.71,0.33,-1.44
11264,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11265,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11266,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11267,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11268,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11269,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11270,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11271,28.7504754,77.1130419,8.61,137.02,7.08,-3.41
11272,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11273,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11274,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11275,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11276,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11277,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11278,28.7504774,77.1130365,8.54,137.34,8.47,-2.47
11279,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11280,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11281,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11282,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11283,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11284,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11285,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11286,28.7504801,77.1130311,8.51,137.55,6.45,-0.71
11287,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11288,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11289,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11290,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11291,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11292,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11293,28.7504833,77.1130254,8.47,137.18,4.01,-0.17
11294,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11295,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11296,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11297,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11298,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11299,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11300,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11301,28.7504866,77.1130195,8.46,136.83,4.09,-0.21
11302,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11303,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11304,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11305,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11306,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11307,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11308,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11309,28.7504902,77.1130134,8.47,136.39,5.79,-1.15
11310,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11311,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11312,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11313,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11314,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11315,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11316,28.7504938,77.1130075,8.51,136.05,3.73,-2.59
11317,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11318,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11319,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11320,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11321,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11322,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11323,28.7504976,77.1130017,8.56,135.84,-0.31,-3.94
11324,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11325,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11326,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11327,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11328,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11329,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11330,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11331,28.7505015,77.1129963,8.59,135.51,-0.46,-4.01
11332,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11333,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11334,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11335,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11336,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11337,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11338,28.7505054,77.1129916,8.62,135.35,0.27,-4.23
11339,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11340,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11341,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11342,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11343,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11344,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11345,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11346,28.7505093,77.1129874,8.65,135.44,0.0,-4.3
11347,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11348,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11349,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11350,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11351,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11352,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11353,28.7505132,77.1129836,8.67,135.67,-1.6,-2.77
11354,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11355,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11356,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11357,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11358,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11359,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11360,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11361,28.7505169,77.1129802,8.69,135.71,-3.54,-1.27
11362,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11363,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11364,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11365,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11366,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11367,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11368,28.7505203,77.1129773,8.64,135.86,-4.6,-1.95
11369,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11370,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11371,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11372,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11373,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11374,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11375,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11376,28.7505232,77.1129749,8.6,135.81,-3.2,-1.95
11377,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11378,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11379,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11380,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11381,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11382,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11383,28.7505259,77.1129729,8.54,136.0,-1.07,-1.5
11384,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11385,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11386,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11387,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11388,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11389,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11390,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11391,28.7505284,77.1129711,8.48,139.23,-0.01,0.44
11392,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11393,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11394,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11395,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11396,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11397,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11398,28.7505306,77.1129692,8.44,146.35,-0.14,1.5
11399,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11400,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11401,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11402,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11403,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11404,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11405,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11406,28.7505326,77.1129673,8.41,152.92,-2.11,3.68
11407,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11408,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11409,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11410,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11411,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11412,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11413,28.7505341,77.1129651,8.37,156.38,-4.66,6.56
11414,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11415,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11416,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11417,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11418,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11419,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11420,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11421,28.7505347,77.1129625,8.33,157.48,-6.56,6.79
11422,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11423,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11424,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11425,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11426,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11427,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11428,28.7505344,77.1129594,8.32,157.87,-5.48,5.54
11429,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11430,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11431,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11432,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11433,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11434,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11435,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11436,28.7505332,77.1129559,8.31,158.16,-2.79,4.72
11437,28.7505318,77.112952,8.29,159.49,-0.05,5.45
11438,28.7505318,77.112952,8.29,159.49,-0.05,5.45
11439,28.7505318,77.112952,8.29,159.49,-0.05,5.45
